Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
B4	smpl01	Unknown	1	0.0280	No Ct	No Ct	0.971	-2.392	
B5	smpl01	Unknown	1	0.0280	No Ct	No Ct	0.971	-2.392	
B6	smpl01	Unknown	1	0.0280	No Ct	No Ct	0.971	-2.392	
C4	smpl02	Unknown	2	0.0280	No Ct	No Ct	0.971	-2.392	
C5	smpl02	Unknown	2	0.0280	No Ct	No Ct	0.971	-2.392	
C6	smpl02	Unknown	2	0.0280	No Ct	No Ct	0.971	-2.392	
D4	smpl03	Unknown	3	0.0280	No Ct	No Ct	0.971	-2.392	
D5	smpl03	Unknown	3	0.0280	No Ct	No Ct	0.971	-2.392	
D6	smpl03	Unknown	3	0.0280	No Ct	No Ct	0.971	-2.392	
E4	smpl04	Unknown	4	0.0280	No Ct	No Ct	0.971	-2.392	
E5	smpl04	Unknown	4	0.0280	No Ct	No Ct	0.971	-2.392	
E6	smpl04	Unknown	4	0.0280	No Ct	No Ct	0.971	-2.392	
F4	smpl05	Unknown	5	0.0280	No Ct	No Ct	0.971	-2.392	
F5	smpl05	Unknown	5	0.0280	No Ct	No Ct	0.971	-2.392	
F6	smpl05	Unknown	5	0.0280	No Ct	No Ct	0.971	-2.392	
G4	smpl06	Unknown	6	0.0280	36.23	7.920e-003	0.971	-2.392	
G5	smpl06	Unknown	6	0.0280	No Ct	No Ct	0.971	-2.392	
G6	smpl06	Unknown	6	0.0280	No Ct	No Ct	0.971	-2.392	
B7	smpl07	Unknown	7	0.0280	No Ct	No Ct	0.971	-2.392	
B8	smpl07	Unknown	7	0.0280	No Ct	No Ct	0.971	-2.392	
B9	smpl07	Unknown	7	0.0280	No Ct	No Ct	0.971	-2.392	
C7	smpl08	Unknown	8	0.0280	No Ct	No Ct	0.971	-2.392	
C8	smpl08	Unknown	8	0.0280	No Ct	No Ct	0.971	-2.392	
C9	smpl08	Unknown	8	0.0280	No Ct	No Ct	0.971	-2.392	
D7	smpl09	Unknown	9	0.0280	No Ct	No Ct	0.971	-2.392	
D8	smpl09	Unknown	9	0.0280	No Ct	No Ct	0.971	-2.392	
D9	smpl09	Unknown	9	0.0280	No Ct	No Ct	0.971	-2.392	
E7	smpl10	Unknown	10	0.0280	No Ct	No Ct	0.971	-2.392	
E8	smpl10	Unknown	10	0.0280	No Ct	No Ct	0.971	-2.392	
E9	smpl10	Unknown	10	0.0280	No Ct	No Ct	0.971	-2.392	
F7	smpl11	Unknown	11	0.0280	35.77	1.234e-002	0.971	-2.392	
F8	smpl11	Unknown	11	0.0280	No Ct	No Ct	0.971	-2.392	
