Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
B4	smpl01	Unknown	1	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B5	smpl01	Unknown	1	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B6	smpl01	Unknown	1	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C4	smpl02	Unknown	2	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C5	smpl02	Unknown	2	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C6	smpl02	Unknown	2	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D4	smpl03	Unknown	3	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D5	smpl03	Unknown	3	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D6	smpl03	Unknown	3	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
E4	smpl04	Unknown	4	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
E5	smpl04	Unknown	4	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
E6	smpl04	Unknown	4	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
F4	smpl05	Unknown	5	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
F5	smpl05	Unknown	5	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
F6	smpl05	Unknown	5	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
G4	smpl06	Unknown	6	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
G5	smpl06	Unknown	6	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
G6	smpl06	Unknown	6	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B7	smpl07	Unknown	7	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B8	smpl07	Unknown	7	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B9	smpl07	Unknown	7	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C7	smpl08	Unknown	8	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C8	smpl08	Unknown	8	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C9	smpl08	Unknown	8	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D7	smpl09	Unknown	9	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D8	smpl09	Unknown	9	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D9	smpl09	Unknown	9	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
E7	smpl10	Unknown	10	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
E8	smpl10	Unknown	10	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
E9	smpl10	Unknown	10	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
F7	smpl11	Unknown	11	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
F8	smpl11	Unknown	11	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
F9	smpl11	Unknown	11	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
G7	smpl12	Unknown	12	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
G8	smpl12	Unknown	12	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
G9	smpl12	Unknown	12	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B10	smpl13	Unknown	13	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B11	smpl13	Unknown	13	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
B12	smpl13	Unknown	13	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C10	smpl14	Unknown	14	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C11	smpl14	Unknown	14	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
C12	smpl14	Unknown	14	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D10	smpl15	Unknown	15	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D11	smpl15	Unknown	15	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
D12	smpl15	Unknown	15	0.0350	No Ct	No Ct for FAM Standards	No Ct for FAM Standards	No Ct for FAM Standards	
