Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
B4	smpl01	Unknown	1	0.2057	No Ct	No Ct	0.990	-2.512	
B5	smpl01	Unknown	1	0.2057	No Ct	No Ct	0.990	-2.512	
B6	smpl01	Unknown	1	0.2057	No Ct	No Ct	0.990	-2.512	
C4	smpl02	Unknown	2	0.2057	No Ct	No Ct	0.990	-2.512	
C5	smpl02	Unknown	2	0.2057	No Ct	No Ct	0.990	-2.512	
C6	smpl02	Unknown	2	0.2057	No Ct	No Ct	0.990	-2.512	
D4	smpl03	Unknown	3	0.2057	No Ct	No Ct	0.990	-2.512	
D5	smpl03	Unknown	3	0.2057	No Ct	No Ct	0.990	-2.512	
D6	smpl03	Unknown	3	0.2057	No Ct	No Ct	0.990	-2.512	
E4	smpl04	Unknown	4	0.2057	No Ct	No Ct	0.990	-2.512	
E5	smpl04	Unknown	4	0.2057	No Ct	No Ct	0.990	-2.512	
E6	smpl04	Unknown	4	0.2057	No Ct	No Ct	0.990	-2.512	
F4	smpl05	Unknown	5	0.2057	No Ct	No Ct	0.990	-2.512	
F5	smpl05	Unknown	5	0.2057	No Ct	No Ct	0.990	-2.512	
F6	smpl05	Unknown	5	0.2057	No Ct	No Ct	0.990	-2.512	
G4	smpl06	Unknown	6	0.2057	No Ct	No Ct	0.990	-2.512	
G5	smpl06	Unknown	6	0.2057	No Ct	No Ct	0.990	-2.512	
G6	smpl06	Unknown	6	0.2057	No Ct	No Ct	0.990	-2.512	
B7	smpl07	Unknown	7	0.2057	No Ct	No Ct	0.990	-2.512	
B8	smpl07	Unknown	7	0.2057	No Ct	No Ct	0.990	-2.512	
B9	smpl07	Unknown	7	0.2057	No Ct	No Ct	0.990	-2.512	
C7	smpl08	Unknown	8	0.2057	No Ct	No Ct	0.990	-2.512	
C8	smpl08	Unknown	8	0.2057	No Ct	No Ct	0.990	-2.512	
C9	smpl08	Unknown	8	0.2057	No Ct	No Ct	0.990	-2.512	
D7	smpl09	Unknown	9	0.2057	No Ct	No Ct	0.990	-2.512	
D8	smpl09	Unknown	9	0.2057	No Ct	No Ct	0.990	-2.512	
D9	smpl09	Unknown	9	0.2057	No Ct	No Ct	0.990	-2.512	
E7	smpl10	Unknown	10	0.2057	No Ct	No Ct	0.990	-2.512	
